ts,open,high,low,close,volume
1705809600,1.37676,1.38158,1.37577,1.38067,183.0
1705824000,1.38078,1.38123,1.36468,1.36558,250.0
1705838400,1.36587,1.36723,1.36003,1.36232,165.0
1705852800,1.36498,1.37988,1.36493,1.37416,153.0
1705867200,1.37481,1.37634,1.37356,1.37556,100.0
1705881600,1.37502,1.3828,1.37364,1.37703,110.0
1705896000,1.37728,1.37822,1.37416,1.37443,430.0
1705910400,1.37446,1.37939,1.37446,1.37877,153.0
1705924800,1.37765,1.38834,1.36503,1.38797,100.0
1705939200,1.3849,1.41949,1.38378,1.4126,213.0
1705953600,1.41251,1.4169,1.41247,1.41681,411.0
1705968000,1.41723,1.42962,1.41712,1.42545,100.0
1705982400,1.42516,1.42573,1.39945,1.4011,175.0
1705996800,1.40298,1.403,1.38346,1.38369,100.0
1706011200,1.38506,1.39153,1.38485,1.3915,167.0
1706025600,1.39182,1.39294,1.37903,1.37935,1112.0
1706040000,1.37566,1.38106,1.37523,1.38064,100.0
1706054400,1.38102,1.39723,1.38089,1.39258,100.0
1706068800,1.39352,1.3999,1.39199,1.39748,390.0
1706083200,1.39854,1.39879,1.39049,1.39061,100.0
1706097600,1.39256,1.39779,1.39095,1.39646,515.0
1706112000,1.39568,1.40768,1.39428,1.40707,100.0
1706126400,1.40614,1.41195,1.39907,1.41125,393.0
1706140800,1.41092,1.43258,1.40631,1.40907,168.0
1706155200,1.41118,1.42591,1.39773,1.42552,187.0
1706169600,1.42549,1.44745,1.42428,1.44199,100.0
1706184000,1.44173,1.4656,1.43851,1.46117,100.0
1706198400,1.45968,1.48725,1.45954,1.48528,1935.0
1706212800,1.48465,1.49373,1.48421,1.49315,100.0
1706227200,1.49039,1.5203,1.48681,1.51018,114.0
1706241600,1.51373,1.53742,1.51257,1.52534,100.0
1706256000,1.52565,1.54675,1.52548,1.54185,203.0
1706270400,1.54409,1.55532,1.5428,1.55258,100.0
1706284800,1.55272,1.57442,1.55261,1.5737,254.0
1706299200,1.57304,1.61139,1.57282,1.60894,656.0
1706313600,1.60942,1.62444,1.6085,1.62247,122.0
1706328000,1.62545,1.65001,1.62375,1.64976,108.0
1706342400,1.64823,1.65548,1.64795,1.65532,1276.0
1706356800,1.65622,1.65948,1.65536,1.65901,100.0
1706371200,1.65703,1.69253,1.6539,1.69011,100.0
1706385600,1.69149,1.72434,1.68772,1.69769,693.0
1706400000,1.69841,1.69962,1.6984,1.69961,436.0
1706414400,1.70202,1.7333,1.70122,1.72781,100.0
1706428800,1.7284,1.72869,1.71986,1.72052,162.0
1706443200,1.72098,1.75053,1.7149,1.74722,365.0
1706457600,1.74466,1.80324,1.74388,1.79609,139.0
1706472000,1.79596,1.82784,1.79591,1.82782,242.0
1706486400,1.82715,1.82758,1.82116,1.82455,100.0
1706500800,1.8273,1.84555,1.82236,1.83941,112.0
1706515200,1.84014,1.8533,1.83899,1.84739,100.0
1706529600,1.84494,1.86744,1.84409,1.86713,100.0
1706544000,1.86681,1.89625,1.86458,1.89494,275.0
1706558400,1.89431,1.90996,1.89173,1.9014,100.0
1706572800,1.89854,1.9238,1.89734,1.92278,1256.0
1706587200,1.92421,1.92463,1.91923,1.92051,155.0
1706601600,1.92204,1.93983,1.92142,1.93741,100.0
1706616000,1.93896,1.93983,1.93768,1.93797,518.0
1706630400,1.93644,1.98073,1.93378,1.97982,100.0
1706644800,1.98223,1.98234,1.97587,1.97591,124.0
1706659200,1.97759,2.00993,1.97756,2.0089,100.0
1706673600,2.00513,2.02752,2.00325,2.02651,439.0
1706688000,2.02737,2.02769,2.02466,2.02568,116.0
1706702400,2.02585,2.02618,2.02466,2.02513,100.0
1706716800,2.0259,2.0375,2.02467,2.03266,216.0
1706731200,2.0353,2.05695,2.03385,2.054,356.0
1706745600,2.05421,2.06198,2.05416,2.05911,111.0
1706760000,2.06306,2.06472,2.05212,2.05394,218.0
1706774400,2.05113,2.05434,2.04601,2.04842,223.0
1706788800,2.04956,2.06434,2.04777,2.0635,100.0
1706803200,2.06616,2.06699,2.05527,2.05532,596.0
1706817600,2.05585,2.05798,2.05397,2.05409,100.0
1706832000,2.056,2.0564,2.02955,2.03111,359.0
1706846400,2.03082,2.05628,2.03039,2.05376,329.0
1706860800,2.05471,2.06349,2.05461,2.05879,134.0
1706875200,2.06057,2.06116,2.05381,2.05385,100.0
1706889600,2.05764,2.08778,2.05319,2.08695,100.0
1706904000,2.08626,2.08697,2.08488,2.08494,136.0
1706918400,2.08497,2.10456,2.07926,2.10369,383.0
1706932800,2.10171,2.10966,2.10113,2.1095,273.0
1706947200,2.1098,2.11708,2.10949,2.117,100.0
1706961600,2.11853,2.11917,2.08052,2.08195,100.0
1706976000,2.08019,2.11464,2.07792,2.10336,210.0
1706990400,2.10231,2.10599,2.10087,2.10558,100.0
1707004800,2.10259,2.10439,2.08749,2.08814,541.0
1707019200,2.08804,2.08823,2.08485,2.08755,100.0
1707033600,2.08753,2.08757,2.06751,2.06772,100.0
1707048000,2.06884,2.1155,2.06598,2.09905,171.0
1707062400,2.09678,2.09699,2.08024,2.08048,564.0
1707076800,2.08396,2.11029,2.07466,2.10439,134.0
1707091200,2.10219,2.10288,2.05296,2.06004,116.0
1707105600,2.06238,2.09289,2.05964,2.09175,100.0
1707120000,2.0918,2.09772,2.09171,2.09767,100.0
1707134400,2.10057,2.10073,2.06658,2.06691,100.0
1707148800,2.07153,2.07399,2.05305,2.05428,216.0
1707163200,2.05157,2.0593,2.05095,2.05876,447.0
1707177600,2.05876,2.05891,2.04571,2.04591,109.0
1707192000,2.04596,2.05805,2.03752,2.04342,530.0
1707206400,2.04222,2.07194,2.03775,2.06838,100.0
1707220800,2.0736,2.07602,2.06165,2.06746,149.0
1707235200,2.0701,2.07018,2.06562,2.06566,1783.0
1707249600,2.06436,2.07518,2.06419,2.07117,227.0
1707264000,2.06918,2.07949,2.06843,2.07826,100.0
1707278400,2.0796,2.08008,2.07115,2.07159,160.0
1707292800,2.07234,2.07755,2.07153,2.07574,121.0
1707307200,2.07524,2.08893,2.07505,2.08624,263.0
1707321600,2.0866,2.08762,2.07524,2.08075,100.0
1707336000,2.0853,2.08577,2.06596,2.06676,251.0
1707350400,2.06847,2.0789,2.05847,2.07867,224.0
1707364800,2.07928,2.07947,2.04627,2.04693,408.0
1707379200,2.0452,2.04688,2.03381,2.04093,100.0
1707393600,2.03788,2.05009,2.0291,2.02995,145.0
1707408000,2.02961,2.03058,1.99698,1.99716,620.0
1707422400,1.99729,2.02004,1.99544,1.99747,100.0
1707436800,1.99924,1.99965,1.99525,1.99555,100.0
1707451200,1.9944,2.00582,1.9942,2.00482,498.0
1707465600,2.00636,2.00903,2.00173,2.00214,567.0
1707480000,1.99881,1.99884,1.97008,1.97433,1019.0
1707494400,1.97108,1.97818,1.96989,1.9778,408.0
1707508800,1.9812,1.98365,1.96513,1.96606,135.0
1707523200,1.96552,1.96585,1.91472,1.91501,173.0
1707537600,1.91506,1.91635,1.90741,1.90748,317.0
1707552000,1.9082,1.92872,1.90434,1.92637,122.0
1707566400,1.9275,1.93036,1.90031,1.90099,271.0
1707580800,1.89836,1.89972,1.88965,1.88972,100.0
1707595200,1.89056,1.8913,1.86981,1.87089,336.0
1707609600,1.86893,1.87039,1.86877,1.86976,792.0
1707624000,1.87314,1.87454,1.85921,1.86216,100.0
1707638400,1.86583,1.86594,1.84869,1.84896,100.0
1707652800,1.8469,1.85224,1.84043,1.84227,226.0
1707667200,1.83946,1.84026,1.82381,1.82524,100.0
1707681600,1.82526,1.83167,1.82052,1.83098,132.0
1707696000,1.83378,1.84784,1.83047,1.84524,100.0
1707710400,1.84593,1.84625,1.82436,1.82576,335.0
1707724800,1.82806,1.8285,1.81603,1.81761,262.0
1707739200,1.81791,1.83858,1.81683,1.83665,100.0
1707753600,1.83831,1.85237,1.83822,1.85123,100.0
1707768000,1.85443,1.86113,1.83518,1.84255,100.0
1707782400,1.84095,1.8441,1.83823,1.83907,100.0
1707796800,1.83969,1.84242,1.82798,1.83003,220.0
1707811200,1.8275,1.85416,1.8259,1.85176,431.0
1707825600,1.85019,1.85062,1.84887,1.84891,269.0
1707840000,1.84725,1.8534,1.8312,1.83273,100.0
1707854400,1.83393,1.8398,1.82974,1.8321,173.0
1707868800,1.83219,1.85208,1.83116,1.85193,100.0
1707883200,1.85133,1.85502,1.8508,1.85488,216.0
1707897600,1.85374,1.85457,1.85372,1.85385,141.0
1707912000,1.85341,1.88679,1.84727,1.88075,337.0
1707926400,1.87981,1.88012,1.83854,1.84621,100.0
1707940800,1.84733,1.8482,1.82645,1.82825,100.0
1707955200,1.83167,1.83345,1.83047,1.83057,170.0
1707969600,1.83487,1.83737,1.82611,1.82677,100.0
1707984000,1.82723,1.83708,1.82713,1.83693,299.0
1707998400,1.83489,1.83542,1.83489,1.8354,371.0
1708012800,1.83402,1.83513,1.78999,1.79084,141.0
1708027200,1.79109,1.8174,1.7904,1.81546,100.0
1708041600,1.81784,1.82316,1.76024,1.76247,717.0
1708056000,1.76061,1.76644,1.75963,1.7663,100.0
1708070400,1.76588,1.76592,1.75366,1.75383,136.0
1708084800,1.75516,1.76097,1.75458,1.76025,132.0
1708099200,1.75857,1.75878,1.73677,1.73737,209.0
1708113600,1.73784,1.7401,1.73658,1.73983,817.0
1708128000,1.74003,1.74053,1.73616,1.7379,469.0
1708142400,1.73835,1.74344,1.73588,1.74043,229.0
1708156800,1.74252,1.76717,1.7421,1.76715,100.0
1708171200,1.76571,1.77525,1.76391,1.77327,126.0
1708185600,1.77192,1.77192,1.75428,1.75436,543.0
1708200000,1.75416,1.76619,1.75358,1.76389,133.0
1708214400,1.7682,1.77965,1.73975,1.74456,909.0
1708228800,1.74357,1.74983,1.72971,1.73833,240.0
1708243200,1.73548,1.73649,1.71926,1.72051,100.0
1708257600,1.72026,1.75751,1.72021,1.75726,100.0
1708272000,1.75803,1.7753,1.75685,1.76965,100.0
1708286400,1.7685,1.77868,1.76022,1.77667,216.0
1708300800,1.77642,1.78938,1.77616,1.78897,257.0
1708315200,1.78934,1.79225,1.78732,1.78791,100.0
1708329600,1.78463,1.82106,1.78271,1.81687,100.0
1708344000,1.81447,1.83607,1.81344,1.8358,343.0
1708358400,1.83956,1.83963,1.81481,1.8149,503.0
1708372800,1.81632,1.81911,1.79156,1.80048,287.0
1708387200,1.80097,1.80582,1.79845,1.79897,525.0
1708401600,1.7999,1.80054,1.79469,1.79653,914.0
1708416000,1.79668,1.79941,1.79458,1.79501,100.0
1708430400,1.79327,1.82615,1.79085,1.82597,459.0
1708444800,1.82734,1.82759,1.81863,1.81873,186.0
1708459200,1.82105,1.85449,1.81793,1.84842,100.0
1708473600,1.84684,1.84842,1.84598,1.84603,184.0
1708488000,1.84593,1.86066,1.81705,1.83131,120.0
1708502400,1.83211,1.83571,1.8043,1.80678,146.0
1708516800,1.80776,1.80813,1.80574,1.80675,100.0
1708531200,1.80346,1.80385,1.80303,1.8032,156.0
1708545600,1.80453,1.81885,1.80222,1.81354,152.0
1708560000,1.81145,1.81682,1.80532,1.80689,100.0
1708574400,1.80183,1.80954,1.80164,1.80679,320.0
1708588800,1.80453,1.82247,1.80265,1.81449,463.0
1708603200,1.81424,1.81451,1.8097,1.81098,100.0
1708617600,1.80937,1.83545,1.77104,1.77416,266.0
1708632000,1.77571,1.78709,1.75619,1.75638,389.0
1708646400,1.75742,1.78599,1.75683,1.78507,100.0
1708660800,1.78302,1.7835,1.7567,1.75702,284.0
1708675200,1.75506,1.77067,1.75438,1.77042,112.0
1708689600,1.77443,1.77699,1.75694,1.75793,107.0
1708704000,1.75569,1.76385,1.74705,1.74842,100.0
1708718400,1.74757,1.7555,1.72146,1.72636,100.0
1708732800,1.72415,1.73136,1.70545,1.70823,1019.0
1708747200,1.70686,1.70704,1.69698,1.69773,822.0
1708761600,1.6956,1.69594,1.67193,1.67261,834.0
1708776000,1.67045,1.72588,1.67026,1.72427,570.0
1708790400,1.72324,1.72394,1.71046,1.71054,106.0
1708804800,1.71308,1.71582,1.7126,1.71566,432.0
1708819200,1.71636,1.71659,1.69176,1.69232,100.0
1708833600,1.69302,1.69522,1.68087,1.68309,327.0
1708848000,1.68215,1.70974,1.67831,1.70633,100.0
1708862400,1.70681,1.70682,1.69506,1.69699,201.0
1708876800,1.69611,1.70422,1.69599,1.70421,362.0
1708891200,1.70196,1.70325,1.69689,1.70264,100.0
1708905600,1.70059,1.70235,1.67688,1.68058,125.0
1708920000,1.68188,1.69895,1.6798,1.68914,100.0
1708934400,1.68931,1.68947,1.68543,1.68715,944.0
1708948800,1.68717,1.6873,1.66148,1.66216,100.0
1708963200,1.66155,1.67259,1.66082,1.6723,831.0
1708977600,1.67459,1.68003,1.63729,1.63826,100.0
1708992000,1.64057,1.64132,1.61935,1.62074,309.0
1709006400,1.61998,1.62032,1.60936,1.61377,248.0
1709020800,1.61383,1.61406,1.6075,1.60844,703.0
1709035200,1.6106,1.61071,1.5803,1.58033,100.0
1709049600,1.58089,1.61923,1.57945,1.61817,100.0
1709064000,1.61872,1.62208,1.61827,1.62077,240.0
1709078400,1.62311,1.62574,1.60521,1.61083,100.0
1709092800,1.60934,1.61003,1.60655,1.60777,100.0
1709107200,1.60369,1.61489,1.60169,1.61313,550.0
1709121600,1.61039,1.61231,1.60063,1.60131,234.0
1709136000,1.59738,1.60427,1.59721,1.60388,100.0
1709150400,1.60623,1.62873,1.60484,1.62706,246.0
1709164800,1.62766,1.64182,1.62715,1.63781,353.0
1709179200,1.63914,1.65342,1.6342,1.64797,108.0
1709193600,1.64951,1.64958,1.63753,1.63755,100.0
1709208000,1.63798,1.64085,1.61555,1.61618,100.0
1709222400,1.61727,1.62766,1.61505,1.62471,366.0
1709236800,1.62689,1.62755,1.62315,1.62325,100.0
1709251200,1.62125,1.63012,1.61925,1.62585,189.0
1709265600,1.62553,1.62603,1.616,1.61618,100.0
1709280000,1.61584,1.61889,1.61409,1.61438,128.0
1709294400,1.61247,1.63208,1.61227,1.62556,171.0
1709308800,1.62644,1.6267,1.60156,1.60159,204.0
1709323200,1.60334,1.61354,1.60159,1.61267,100.0
1709337600,1.6113,1.61195,1.59347,1.59414,145.0
1709352000,1.59318,1.61867,1.59304,1.61855,114.0
1709366400,1.61797,1.62072,1.61322,1.61711,595.0
1709380800,1.61777,1.61827,1.5973,1.59795,100.0
1709395200,1.59689,1.60132,1.57671,1.57756,140.0
1709409600,1.57927,1.57994,1.56248,1.56906,100.0
1709424000,1.56952,1.58657,1.56927,1.58551,320.0
1709438400,1.58426,1.5845,1.58026,1.58182,298.0
1709452800,1.58215,1.5991,1.58141,1.59844,403.0
1709467200,1.59643,1.59724,1.5962,1.59671,100.0
1709481600,1.59539,1.59549,1.59111,1.59352,100.0
1709496000,1.59435,1.61299,1.59418,1.61184,1307.0
1709510400,1.61201,1.62295,1.61199,1.62294,133.0
1709524800,1.62175,1.62534,1.62026,1.62526,100.0
1709539200,1.62596,1.62806,1.61291,1.628,100.0
1709553600,1.63056,1.63187,1.62133,1.62172,181.0
1709568000,1.62301,1.63144,1.62296,1.62482,100.0
1709582400,1.62467,1.64492,1.62465,1.64489,100.0
1709596800,1.64251,1.65251,1.63966,1.64744,100.0
1709611200,1.64546,1.64592,1.64221,1.64241,676.0
1709625600,1.63749,1.66606,1.63721,1.66486,103.0
1709640000,1.66539,1.66734,1.65836,1.66684,716.0
1709654400,1.66562,1.68625,1.66543,1.68581,100.0
1709668800,1.68447,1.69028,1.68401,1.6897,206.0
1709683200,1.68929,1.69014,1.65772,1.67448,160.0
1709697600,1.67588,1.67606,1.67354,1.67407,168.0
1709712000,1.67335,1.70729,1.67317,1.70665,100.0
1709726400,1.70447,1.70639,1.6938,1.69771,100.0
1709740800,1.69851,1.70764,1.69437,1.70494,326.0
1709755200,1.70633,1.70678,1.70137,1.7052,426.0
1709769600,1.70511,1.73692,1.69512,1.72739,100.0
1709784000,1.72663,1.74455,1.72614,1.74419,281.0
1709798400,1.74469,1.75123,1.74433,1.75094,556.0
1709812800,1.7509,1.75348,1.73911,1.73923,100.0
1709827200,1.7377,1.74058,1.73414,1.73418,211.0
1709841600,1.73243,1.73325,1.72836,1.72841,260.0
1709856000,1.72801,1.73038,1.72792,1.73018,100.0
1709870400,1.73206,1.73248,1.69562,1.698,100.0
1709884800,1.69853,1.69924,1.68553,1.68578,100.0
1709899200,1.68223,1.68864,1.6743,1.6856,629.0
1709913600,1.68576,1.6858,1.68572,1.68575,183.0
1709928000,1.68717,1.68748,1.68641,1.68679,266.0
1709942400,1.68635,1.69989,1.68269,1.69619,100.0
1709956800,1.69542,1.70016,1.67918,1.67938,209.0
1709971200,1.67832,1.70063,1.67806,1.70054,100.0
1709985600,1.69978,1.73628,1.69951,1.73191,134.0
1710000000,1.73314,1.74657,1.73203,1.74328,100.0
1710014400,1.7441,1.7721,1.74115,1.76738,502.0
1710028800,1.76836,1.8044,1.7678,1.80403,100.0
1710043200,1.80244,1.80267,1.75049,1.75543,100.0
1710057600,1.75601,1.75842,1.75587,1.75813,232.0
1710072000,1.75908,1.78009,1.75698,1.7794,175.0
1710086400,1.77639,1.78458,1.7728,1.78404,122.0
1710100800,1.78614,1.78617,1.7485,1.74854,100.0
1710115200,1.74772,1.74787,1.73365,1.7337,191.0
1710129600,1.73377,1.73398,1.72765,1.72898,178.0
1710144000,1.72754,1.72784,1.72282,1.72517,220.0
1710158400,1.72672,1.73544,1.723,1.73485,1325.0
1710172800,1.73317,1.73386,1.72043,1.72058,117.0
1710187200,1.71764,1.71774,1.70912,1.70912,105.0
1710201600,1.70862,1.70964,1.6993,1.70049,100.0
1710216000,1.69609,1.71112,1.69608,1.71111,400.0
1710230400,1.71169,1.71634,1.71169,1.71608,130.0
1710244800,1.71736,1.72189,1.7138,1.71475,100.0
1710259200,1.71182,1.7345,1.71169,1.73103,123.0
1710273600,1.72994,1.7314,1.70683,1.7086,111.0
1710288000,1.71071,1.71071,1.71064,1.71066,136.0
1710302400,1.70781,1.71074,1.67142,1.67602,113.0
1710316800,1.67674,1.68334,1.67267,1.6761,111.0
1710331200,1.67918,1.67981,1.66544,1.66598,524.0
1710345600,1.66421,1.69688,1.65399,1.69634,100.0
1710360000,1.6976,1.70019,1.67186,1.67256,234.0
1710374400,1.67375,1.67387,1.66498,1.66533,126.0
1710388800,1.66586,1.66779,1.62749,1.63784,100.0
1710403200,1.63828,1.63852,1.61501,1.61561,100.0
1710417600,1.61826,1.64347,1.60863,1.64093,100.0
1710432000,1.64373,1.66546,1.64264,1.66407,117.0
1710446400,1.66442,1.66881,1.66428,1.66874,121.0
1710460800,1.66985,1.66998,1.62815,1.62841,495.0
1710475200,1.6293,1.63074,1.61926,1.61986,166.0
1710489600,1.61867,1.64314,1.61856,1.64295,100.0
1710504000,1.64245,1.64617,1.62179,1.62346,537.0
1710518400,1.62346,1.65952,1.62346,1.65952,365.0
1710532800,1.66023,1.6662,1.65974,1.66569,326.0
1710547200,1.66636,1.67911,1.666,1.67881,193.0
1710561600,1.67811,1.69454,1.6606,1.69231,100.0
1710576000,1.69411,1.6981,1.69391,1.69494,423.0
1710590400,1.69478,1.72456,1.69447,1.72437,100.0
1710604800,1.72581,1.75894,1.72437,1.75891,212.0
1710619200,1.76015,1.77502,1.75896,1.7742,292.0
1710633600,1.77201,1.80408,1.77128,1.79565,168.0
1710648000,1.79408,1.8148,1.79326,1.79486,362.0
1710662400,1.79482,1.80347,1.76632,1.77131,394.0
1710676800,1.76989,1.7838,1.76987,1.7833,100.0
1710691200,1.78356,1.80374,1.78185,1.80188,138.0
1710705600,1.79863,1.79897,1.78826,1.78827,173.0
1710720000,1.78701,1.81827,1.78495,1.81625,100.0
1710734400,1.81735,1.82003,1.78183,1.79285,145.0
1710748800,1.79352,1.80964,1.79262,1.80908,179.0
1710763200,1.81184,1.81885,1.8012,1.80528,590.0
1710777600,1.80237,1.806,1.79906,1.80465,170.0
1710792000,1.80434,1.81191,1.80239,1.80738,122.0
1710806400,1.80632,1.82661,1.80052,1.82542,284.0
1710820800,1.82123,1.84897,1.82102,1.84774,100.0
1710835200,1.84721,1.8473,1.84558,1.84672,974.0
1710849600,1.84771,1.84781,1.83995,1.83997,120.0
1710864000,1.83888,1.86093,1.83879,1.86073,110.0
1710878400,1.86147,1.86853,1.86144,1.8685,100.0
1710892800,1.86785,1.91059,1.86738,1.90999,1231.0
1710907200,1.9169,1.92227,1.86915,1.87036,362.0
1710921600,1.87355,1.87548,1.87264,1.87293,391.0
1710936000,1.87391,1.87439,1.86688,1.86706,202.0
1710950400,1.86662,1.8736,1.86032,1.86121,100.0
