ts,open,high,low,close,volume
1673136000,1.08,1.08,1.08,1.08,988
1673150400,1.08,1.08,1.08,1.08,782
1673164800,1.08,1.08,1.07,1.08,1302
1673179200,1.08,1.08,1.08,1.08,881
1673193600,1.08,1.08,1.08,1.08,1537
1673208000,1.08,1.08,1.08,1.08,1037
1673222400,1.08,1.08,1.08,1.08,1258
1673236800,1.08,1.08,1.07,1.08,599
1673251200,1.08,1.08,1.08,1.08,770
1673265600,1.08,1.09,1.08,1.08,1035
1673280000,1.08,1.08,1.08,1.08,1321
1673294400,1.08,1.09,1.08,1.09,1063
1673308800,1.09,1.1,1.09,1.09,1021
1673323200,1.09,1.09,1.09,1.09,1330
1673337600,1.09,1.09,1.09,1.09,583
1673352000,1.09,1.1,1.09,1.09,453
1673366400,1.1,1.1,1.09,1.1,1401
1673380800,1.09,1.1,1.09,1.1,1144
1673395200,1.1,1.1,1.09,1.1,1269
1673409600,1.1,1.1,1.1,1.1,1094
1673424000,1.1,1.11,1.1,1.1,1706
1673438400,1.1,1.1,1.1,1.1,1160
1673452800,1.1,1.11,1.1,1.1,983
1673467200,1.1,1.11,1.1,1.1,1125
1673481600,1.11,1.11,1.1,1.11,457
1673496000,1.11,1.11,1.1,1.11,1228
1673510400,1.11,1.11,1.11,1.11,765
1673524800,1.11,1.11,1.1,1.11,1238
1673539200,1.11,1.11,1.11,1.11,1562
1673553600,1.11,1.12,1.11,1.11,1031
1673568000,1.11,1.12,1.11,1.11,869
1673582400,1.11,1.12,1.11,1.12,1303
1673596800,1.12,1.12,1.12,1.12,898
1673611200,1.12,1.12,1.11,1.12,1154
1673625600,1.11,1.12,1.11,1.11,1204
1673640000,1.11,1.12,1.11,1.11,1280
1673654400,1.11,1.11,1.11,1.11,1147
1673668800,1.11,1.11,1.11,1.11,1505
1673683200,1.11,1.12,1.11,1.11,1329
1673697600,1.11,1.12,1.11,1.11,934
1673712000,1.11,1.12,1.11,1.11,1578
1673726400,1.12,1.12,1.11,1.11,1628
1673740800,1.11,1.12,1.11,1.12,1103
1673755200,1.12,1.12,1.12,1.12,1199
1673769600,1.12,1.12,1.11,1.12,1037
1673784000,1.12,1.12,1.12,1.12,1036
1673798400,1.12,1.12,1.11,1.12,882
1673812800,1.12,1.13,1.12,1.12,1490
1673827200,1.12,1.12,1.12,1.12,393
1673841600,1.12,1.13,1.12,1.12,1257
1673856000,1.12,1.12,1.12,1.12,1114
1673870400,1.12,1.12,1.12,1.12,927
1673884800,1.12,1.12,1.12,1.12,1257
1673899200,1.12,1.12,1.12,1.12,1323
1673913600,1.12,1.13,1.12,1.13,804
1673928000,1.13,1.13,1.12,1.13,1078
1673942400,1.13,1.13,1.13,1.13,1245
1673956800,1.13,1.13,1.13,1.13,889
1673971200,1.13,1.13,1.13,1.13,869
1673985600,1.13,1.13,1.13,1.13,358
1674000000,1.13,1.13,1.13,1.13,1558
1674014400,1.13,1.14,1.13,1.13,438
1674028800,1.13,1.13,1.13,1.13,904
1674043200,1.13,1.14,1.13,1.13,669
1674057600,1.13,1.13,1.13,1.13,1103
1674072000,1.13,1.13,1.13,1.13,1110
1674086400,1.13,1.13,1.12,1.13,935
1674100800,1.13,1.13,1.13,1.13,749
1674115200,1.13,1.13,1.13,1.13,799
1674129600,1.13,1.13,1.12,1.12,1363
1674144000,1.12,1.13,1.12,1.13,796
1674158400,1.13,1.13,1.12,1.12,1101
1674172800,1.12,1.12,1.12,1.12,1055
1674187200,1.12,1.12,1.11,1.12,1324
1674201600,1.12,1.12,1.11,1.12,443
1674216000,1.12,1.12,1.11,1.12,917
1674230400,1.11,1.12,1.11,1.11,407
1674244800,1.11,1.11,1.11,1.11,933
1674259200,1.11,1.11,1.11,1.11,1217
1674273600,1.11,1.11,1.1,1.11,1174
1674288000,1.11,1.11,1.11,1.11,1187
1674302400,1.11,1.11,1.1,1.11,653
1674316800,1.1,1.11,1.1,1.1,1261
1674331200,1.1,1.11,1.1,1.11,1225
1674345600,1.11,1.11,1.1,1.11,1060
1674360000,1.11,1.11,1.1,1.11,607
1674374400,1.11,1.12,1.11,1.11,772
1674388800,1.11,1.12,1.11,1.11,1664
1674403200,1.11,1.12,1.11,1.11,887
1674417600,1.11,1.12,1.11,1.12,798
1674432000,1.12,1.12,1.11,1.11,1152
1674446400,1.11,1.11,1.11,1.11,1140
1674460800,1.11,1.11,1.11,1.11,908
1674475200,1.11,1.12,1.11,1.11,974
1674489600,1.11,1.11,1.11,1.11,1360
1674504000,1.12,1.12,1.11,1.11,924
1674518400,1.12,1.12,1.11,1.12,833
1674532800,1.12,1.12,1.11,1.11,864
1674547200,1.11,1.12,1.11,1.11,1107
1674561600,1.11,1.12,1.11,1.12,1529
1674576000,1.12,1.12,1.11,1.12,1167
1674590400,1.12,1.12,1.12,1.12,571
1674604800,1.12,1.12,1.12,1.12,1187
1674619200,1.13,1.13,1.12,1.13,1958
1674633600,1.13,1.13,1.12,1.13,1288
1674648000,1.13,1.13,1.12,1.13,741
1674662400,1.12,1.13,1.12,1.12,940
1674676800,1.12,1.13,1.12,1.12,634
1674691200,1.13,1.13,1.12,1.13,1357
1674705600,1.13,1.13,1.13,1.13,775
1674720000,1.13,1.13,1.12,1.13,1266
1674734400,1.13,1.13,1.12,1.13,1133
1674748800,1.13,1.13,1.12,1.12,816
1674763200,1.13,1.13,1.12,1.12,1203
1674777600,1.12,1.12,1.12,1.12,761
1674792000,1.12,1.12,1.12,1.12,1009
1674806400,1.12,1.12,1.12,1.12,1317
1674820800,1.12,1.12,1.12,1.12,1053
1674835200,1.12,1.12,1.11,1.12,1173
1674849600,1.12,1.12,1.11,1.12,751
1674864000,1.12,1.12,1.11,1.12,1133
1674878400,1.12,1.12,1.12,1.12,549
1674892800,1.12,1.12,1.11,1.12,1263
1674907200,1.12,1.12,1.11,1.12,628
1674921600,1.12,1.13,1.12,1.12,742
1674936000,1.12,1.13,1.12,1.12,1056
1674950400,1.12,1.12,1.12,1.12,818
1674964800,1.13,1.13,1.12,1.12,926
1674979200,1.12,1.13,1.12,1.12,755
1674993600,1.12,1.12,1.12,1.12,888
1675008000,1.12,1.12,1.12,1.12,1066
1675022400,1.12,1.13,1.12,1.12,726
1675036800,1.12,1.12,1.12,1.12,1054
1675051200,1.13,1.13,1.12,1.13,944
1675065600,1.12,1.13,1.12,1.12,784
1675080000,1.12,1.12,1.12,1.12,739
1675094400,1.12,1.13,1.12,1.12,972
1675108800,1.12,1.13,1.12,1.13,1029
1675123200,1.12,1.12,1.12,1.12,867
1675137600,1.12,1.13,1.12,1.12,782
1675152000,1.12,1.12,1.12,1.12,1363
1675166400,1.12,1.13,1.12,1.12,1136
1675180800,1.12,1.13,1.12,1.13,974
1675195200,1.13,1.13,1.12,1.13,559
1675209600,1.13,1.14,1.13,1.13,974
1675224000,1.13,1.13,1.13,1.13,807
1675238400,1.13,1.13,1.12,1.13,437
1675252800,1.13,1.13,1.12,1.12,1320
1675267200,1.12,1.12,1.12,1.12,930
1675281600,1.12,1.12,1.12,1.12,945
1675296000,1.12,1.12,1.11,1.12,1038
1675310400,1.12,1.12,1.12,1.12,544
1675324800,1.12,1.12,1.12,1.12,993
1675339200,1.12,1.12,1.12,1.12,1056
1675353600,1.12,1.13,1.12,1.12,975
1675368000,1.12,1.13,1.12,1.12,489
1675382400,1.12,1.12,1.12,1.12,678
1675396800,1.13,1.13,1.12,1.12,914
1675411200,1.12,1.12,1.12,1.12,1090
1675425600,1.12,1.12,1.12,1.12,942
1675440000,1.12,1.12,1.11,1.12,447
1675454400,1.12,1.12,1.12,1.12,1028
1675468800,1.12,1.12,1.12,1.12,941
1675483200,1.12,1.12,1.12,1.12,998
1675497600,1.12,1.12,1.12,1.12,539
1675512000,1.12,1.12,1.12,1.12,909
1675526400,1.12,1.13,1.12,1.12,1490
1675540800,1.12,1.13,1.12,1.13,1343
1675555200,1.13,1.13,1.12,1.13,875
1675569600,1.13,1.13,1.12,1.13,483
1675584000,1.13,1.13,1.12,1.13,775
1675598400,1.13,1.13,1.13,1.13,800
1675612800,1.13,1.13,1.13,1.13,1162
1675627200,1.13,1.13,1.13,1.13,1012
1675641600,1.13,1.13,1.13,1.13,518
1675656000,1.13,1.13,1.13,1.13,936
1675670400,1.13,1.13,1.13,1.13,1284
1675684800,1.13,1.13,1.13,1.13,1393
1675699200,1.13,1.13,1.13,1.13,829
1675713600,1.13,1.13,1.13,1.13,1266
1675728000,1.13,1.13,1.12,1.13,1132
1675742400,1.12,1.13,1.12,1.12,1336
1675756800,1.13,1.13,1.12,1.12,1389
1675771200,1.12,1.13,1.12,1.12,795
1675785600,1.12,1.12,1.11,1.12,1613
1675800000,1.11,1.11,1.11,1.11,962
1675814400,1.11,1.11,1.11,1.11,1308
1675828800,1.11,1.11,1.1,1.11,1241
1675843200,1.11,1.11,1.1,1.11,949
1675857600,1.11,1.11,1.11,1.11,1439
1675872000,1.11,1.11,1.11,1.11,966
1675886400,1.11,1.11,1.1,1.11,1067
1675900800,1.1,1.11,1.1,1.1,1241
1675915200,1.1,1.11,1.1,1.1,746
1675929600,1.1,1.11,1.1,1.11,1047
1675944000,1.11,1.11,1.1,1.1,945
1675958400,1.1,1.1,1.1,1.1,755
1675972800,1.1,1.1,1.09,1.1,945
1675987200,1.1,1.1,1.1,1.1,827
1676001600,1.09,1.1,1.09,1.09,763
1676016000,1.09,1.09,1.09,1.09,1131
1676030400,1.09,1.09,1.09,1.09,1102
1676044800,1.08,1.09,1.08,1.08,862
1676059200,1.08,1.08,1.08,1.08,1255
1676073600,1.08,1.08,1.08,1.08,749
1676088000,1.08,1.08,1.08,1.08,755
1676102400,1.08,1.08,1.07,1.07,845
1676116800,1.07,1.08,1.07,1.07,1060
1676131200,1.07,1.08,1.07,1.07,510
1676145600,1.07,1.08,1.07,1.07,1030
1676160000,1.07,1.07,1.07,1.07,1257
1676174400,1.07,1.07,1.07,1.07,1114
1676188800,1.07,1.07,1.07,1.07,577
1676203200,1.07,1.07,1.06,1.06,1483
1676217600,1.07,1.07,1.06,1.07,1116
1676232000,1.07,1.07,1.07,1.07,769
1676246400,1.07,1.07,1.06,1.07,895
1676260800,1.07,1.07,1.07,1.07,769
1676275200,1.07,1.07,1.07,1.07,1088
1676289600,1.07,1.07,1.07,1.07,735
1676304000,1.07,1.07,1.07,1.07,1315
1676318400,1.07,1.07,1.07,1.07,634
1676332800,1.07,1.07,1.07,1.07,394
1676347200,1.07,1.07,1.06,1.07,286
1676361600,1.07,1.07,1.06,1.06,1493
1676376000,1.06,1.07,1.06,1.06,1060
1676390400,1.06,1.07,1.06,1.06,895
1676404800,1.06,1.07,1.06,1.06,608
1676419200,1.06,1.06,1.06,1.06,737
1676433600,1.06,1.07,1.06,1.06,866
1676448000,1.06,1.06,1.06,1.06,885
1676462400,1.06,1.06,1.06,1.06,961
1676476800,1.06,1.07,1.06,1.06,1168
1676491200,1.06,1.06,1.06,1.06,823
1676505600,1.06,1.06,1.06,1.06,1106
1676520000,1.06,1.06,1.06,1.06,662
1676534400,1.06,1.06,1.06,1.06,1140
1676548800,1.06,1.06,1.06,1.06,805
1676563200,1.06,1.07,1.06,1.07,908
1676577600,1.07,1.07,1.06,1.07,801
1676592000,1.07,1.07,1.06,1.07,1248
1676606400,1.07,1.07,1.07,1.07,1068
1676620800,1.07,1.07,1.06,1.07,760
1676635200,1.07,1.07,1.07,1.07,980
1676649600,1.07,1.07,1.07,1.07,334
1676664000,1.07,1.07,1.07,1.07,695
1676678400,1.07,1.08,1.07,1.07,807
1676692800,1.08,1.08,1.07,1.08,526
1676707200,1.08,1.08,1.08,1.08,1112
1676721600,1.08,1.08,1.07,1.08,1239
1676736000,1.08,1.08,1.08,1.08,1445
1676750400,1.08,1.08,1.08,1.08,1131
1676764800,1.08,1.08,1.08,1.08,404
1676779200,1.08,1.09,1.08,1.08,543
1676793600,1.08,1.08,1.08,1.08,1201
1676808000,1.08,1.08,1.08,1.08,1012
1676822400,1.09,1.09,1.08,1.08,806
1676836800,1.08,1.08,1.08,1.08,1199
1676851200,1.08,1.08,1.08,1.08,1155
1676865600,1.08,1.09,1.08,1.08,841
1676880000,1.08,1.09,1.08,1.08,1475
1676894400,1.08,1.08,1.08,1.08,569
1676908800,1.08,1.08,1.08,1.08,1405
1676923200,1.08,1.08,1.08,1.08,1018
1676937600,1.08,1.09,1.08,1.08,1208
1676952000,1.09,1.09,1.08,1.09,1027
1676966400,1.09,1.09,1.08,1.09,950
1676980800,1.08,1.08,1.08,1.08,569
1676995200,1.08,1.08,1.08,1.08,833
1677009600,1.08,1.08,1.08,1.08,1022
1677024000,1.08,1.08,1.08,1.08,1038
1677038400,1.08,1.09,1.08,1.09,659
1677052800,1.09,1.09,1.08,1.08,1212
1677067200,1.08,1.09,1.08,1.08,1098
1677081600,1.08,1.08,1.08,1.08,545
1677096000,1.08,1.08,1.08,1.08,920
1677110400,1.08,1.08,1.08,1.08,313
1677124800,1.08,1.08,1.07,1.07,1604
1677139200,1.07,1.08,1.07,1.07,1016
1677153600,1.07,1.07,1.07,1.07,655
1677168000,1.07,1.07,1.07,1.07,934
1677182400,1.07,1.08,1.07,1.07,871
1677196800,1.07,1.08,1.07,1.07,764
1677211200,1.07,1.08,1.07,1.08,1398
1677225600,1.08,1.08,1.08,1.08,1118
1677240000,1.08,1.08,1.07,1.08,1485
1677254400,1.08,1.08,1.08,1.08,1041
1677268800,1.08,1.08,1.07,1.08,1166
1677283200,1.08,1.08,1.07,1.08,700
1677297600,1.08,1.08,1.08,1.08,932
1677312000,1.08,1.08,1.08,1.08,1010
1677326400,1.09,1.09,1.08,1.09,503
1677340800,1.09,1.09,1.09,1.09,862
1677355200,1.08,1.09,1.08,1.08,1149
1677369600,1.09,1.09,1.08,1.09,513
1677384000,1.09,1.09,1.09,1.09,1184
1677398400,1.09,1.09,1.09,1.09,915
1677412800,1.09,1.09,1.09,1.09,874
1677427200,1.09,1.09,1.08,1.09,1135
1677441600,1.09,1.1,1.09,1.09,575
1677456000,1.09,1.1,1.09,1.09,885
1677470400,1.09,1.09,1.09,1.09,1617
1677484800,1.09,1.1,1.09,1.09,1056
1677499200,1.09,1.1,1.09,1.09,1567
1677513600,1.09,1.1,1.09,1.1,911
1677528000,1.09,1.1,1.09,1.09,1108
1677542400,1.1,1.1,1.09,1.09,909
1677556800,1.1,1.1,1.1,1.1,928
1677571200,1.1,1.1,1.09,1.1,1412
1677585600,1.1,1.1,1.1,1.1,668
1677600000,1.1,1.1,1.09,1.1,1097
1677614400,1.1,1.1,1.1,1.1,796
1677628800,1.1,1.1,1.1,1.1,1136
1677643200,1.1,1.1,1.1,1.1,819
1677657600,1.1,1.11,1.1,1.11,468
1677672000,1.11,1.11,1.11,1.11,959
1677686400,1.11,1.11,1.11,1.11,1089
1677700800,1.11,1.11,1.11,1.11,886
1677715200,1.11,1.11,1.11,1.11,697
1677729600,1.12,1.12,1.11,1.11,1526
1677744000,1.12,1.12,1.11,1.12,705
1677758400,1.11,1.12,1.11,1.11,964
1677772800,1.11,1.11,1.11,1.11,663
1677787200,1.11,1.11,1.11,1.11,1142
1677801600,1.1,1.11,1.1,1.1,899
1677816000,1.1,1.11,1.1,1.1,542
1677830400,1.11,1.11,1.1,1.11,1170
1677844800,1.11,1.11,1.11,1.11,934
1677859200,1.11,1.11,1.1,1.1,1100
1677873600,1.1,1.11,1.1,1.1,1396
1677888000,1.1,1.1,1.1,1.1,1185
1677902400,1.1,1.1,1.1,1.1,567
1677916800,1.1,1.1,1.09,1.1,787
1677931200,1.1,1.1,1.1,1.1,1025
1677945600,1.1,1.1,1.09,1.1,1385
1677960000,1.1,1.1,1.09,1.09,241
1677974400,1.09,1.09,1.09,1.09,529
1677988800,1.09,1.09,1.09,1.09,856
1678003200,1.09,1.09,1.08,1.08,801
1678017600,1.08,1.08,1.08,1.08,876
1678032000,1.08,1.08,1.08,1.08,1401
1678046400,1.08,1.08,1.08,1.08,1205
1678060800,1.08,1.08,1.07,1.08,716
1678075200,1.07,1.08,1.07,1.07,780
1678089600,1.07,1.08,1.07,1.07,786
1678104000,1.07,1.08,1.07,1.07,1096
1678118400,1.07,1.08,1.07,1.08,1552
1678132800,1.08,1.08,1.07,1.08,770
1678147200,1.08,1.08,1.07,1.08,898
1678161600,1.07,1.08,1.07,1.08,923
1678176000,1.08,1.08,1.07,1.07,690
1678190400,1.07,1.08,1.07,1.07,1226
1678204800,1.07,1.07,1.07,1.07,820
1678219200,1.07,1.07,1.07,1.07,571
1678233600,1.07,1.07,1.07,1.07,1361
1678248000,1.07,1.07,1.07,1.07,555
1678262400,1.07,1.07,1.07,1.07,1215
1678276800,1.07,1.07,1.07,1.07,1099
1678291200,1.07,1.07,1.06,1.07,999
1678305600,1.06,1.07,1.06,1.07,680
1678320000,1.07,1.07,1.06,1.06,1025
1678334400,1.06,1.07,1.06,1.06,725
1678348800,1.06,1.06,1.06,1.06,383
1678363200,1.06,1.06,1.06,1.06,789
1678377600,1.06,1.06,1.06,1.06,1019
1678392000,1.06,1.06,1.05,1.06,900
1678406400,1.06,1.06,1.05,1.06,1040
1678420800,1.06,1.06,1.05,1.06,1549
1678435200,1.06,1.06,1.06,1.06,1429
1678449600,1.06,1.06,1.06,1.06,1001
1678464000,1.06,1.06,1.06,1.06,863
1678478400,1.06,1.06,1.05,1.06,1029
1678492800,1.06,1.06,1.06,1.06,771
1678507200,1.06,1.06,1.06,1.06,1475
1678521600,1.06,1.06,1.06,1.06,1069
1678536000,1.06,1.06,1.06,1.06,1160
1678550400,1.06,1.06,1.06,1.06,1113
1678564800,1.06,1.06,1.06,1.06,969
1678579200,1.06,1.06,1.06,1.06,661
1678593600,1.06,1.06,1.06,1.06,1386
1678608000,1.06,1.06,1.06,1.06,1278
1678622400,1.06,1.06,1.06,1.06,1486
1678636800,1.06,1.06,1.06,1.06,1076
1678651200,1.06,1.06,1.06,1.06,1106
1678665600,1.06,1.06,1.06,1.06,1173
1678680000,1.06,1.06,1.05,1.06,1526
1678694400,1.05,1.06,1.05,1.06,503
1678708800,1.05,1.06,1.05,1.06,257
1678723200,1.06,1.06,1.06,1.06,836
1678737600,1.06,1.06,1.06,1.06,1068
1678752000,1.06,1.06,1.05,1.06,1126
1678766400,1.06,1.06,1.06,1.06,959
1678780800,1.06,1.06,1.06,1.06,892
1678795200,1.06,1.06,1.06,1.06,1361
1678809600,1.05,1.06,1.05,1.06,533
1678824000,1.06,1.06,1.05,1.06,1059
1678838400,1.06,1.06,1.06,1.06,910
1678852800,1.06,1.06,1.06,1.06,1143
1678867200,1.06,1.06,1.05,1.05,1003
1678881600,1.05,1.06,1.05,1.05,1378
1678896000,1.05,1.05,1.05,1.05,285
1678910400,1.05,1.05,1.05,1.05,1099
1678924800,1.05,1.06,1.05,1.05,1156
1678939200,1.05,1.05,1.05,1.05,1444
1678953600,1.05,1.05,1.05,1.05,1160
1678968000,1.05,1.05,1.05,1.05,1102
1678982400,1.05,1.05,1.05,1.05,1176
1678996800,1.05,1.05,1.04,1.05,835
1679011200,1.05,1.05,1.04,1.05,905
1679025600,1.04,1.05,1.04,1.04,1063
1679040000,1.04,1.05,1.04,1.05,681
1679054400,1.05,1.05,1.04,1.05,928
1679068800,1.05,1.05,1.04,1.04,1377
1679083200,1.04,1.04,1.04,1.04,1131
1679097600,1.05,1.05,1.04,1.05,1369
1679112000,1.05,1.05,1.04,1.05,1057
1679126400,1.05,1.05,1.05,1.05,1394
1679140800,1.05,1.05,1.04,1.05,1145
1679155200,1.04,1.05,1.04,1.04,739
1679169600,1.04,1.05,1.04,1.04,1136
1679184000,1.04,1.05,1.04,1.04,980
1679198400,1.04,1.04,1.04,1.04,1178
1679212800,1.04,1.04,1.04,1.04,1033
1679227200,1.04,1.04,1.03,1.04,683
1679241600,1.04,1.05,1.04,1.04,653
1679256000,1.04,1.05,1.04,1.04,926
1679270400,1.04,1.05,1.04,1.05,870
1679284800,1.05,1.05,1.04,1.05,1342
1679299200,1.05,1.05,1.04,1.05,1481
1679313600,1.05,1.05,1.05,1.05,1590
1679328000,1.05,1.05,1.05,1.05,837
1679342400,1.05,1.05,1.05,1.05,1114
1679356800,1.05,1.06,1.05,1.05,910
1679371200,1.05,1.05,1.05,1.05,1099
1679385600,1.05,1.05,1.04,1.05,839
1679400000,1.05,1.05,1.04,1.05,1189
1679414400,1.05,1.05,1.05,1.05,1479
1679428800,1.05,1.05,1.05,1.05,1268
1679443200,1.05,1.06,1.05,1.05,1242
1679457600,1.05,1.05,1.05,1.05,1232
1679472000,1.05,1.05,1.04,1.05,1145
1679486400,1.05,1.06,1.05,1.05,806
1679500800,1.05,1.05,1.05,1.05,1313
1679515200,1.05,1.06,1.05,1.05,918
1679529600,1.05,1.06,1.05,1.06,1052
1679544000,1.05,1.06,1.05,1.05,1109
1679558400,1.05,1.06,1.05,1.06,939
1679572800,1.06,1.06,1.05,1.06,1881
1679587200,1.05,1.06,1.05,1.05,660
1679601600,1.05,1.05,1.05,1.05,1106
1679616000,1.05,1.06,1.05,1.05,1057
1679630400,1.06,1.06,1.05,1.06,974
1679644800,1.05,1.06,1.05,1.05,1218
1679659200,1.05,1.06,1.05,1.05,375
1679673600,1.05,1.05,1.05,1.05,1561
1679688000,1.05,1.06,1.05,1.05,1165
1679702400,1.05,1.05,1.05,1.05,608
1679716800,1.05,1.05,1.05,1.05,601
1679731200,1.05,1.05,1.05,1.05,616
1679745600,1.05,1.05,1.05,1.05,493
1679760000,1.05,1.05,1.04,1.05,653
1679774400,1.05,1.05,1.04,1.05,533
1679788800,1.05,1.05,1.04,1.05,765
1679803200,1.05,1.05,1.05,1.05,912
1679817600,1.05,1.06,1.05,1.05,1063
1679832000,1.05,1.05,1.05,1.05,767
1679846400,1.05,1.06,1.05,1.05,959
1679860800,1.05,1.06,1.05,1.05,1118
1679875200,1.05,1.06,1.05,1.06,808
1679889600,1.06,1.06,1.05,1.06,819
1679904000,1.06,1.06,1.06,1.06,903
1679918400,1.06,1.06,1.06,1.06,806
1679932800,1.06,1.06,1.06,1.06,663
1679947200,1.06,1.06,1.06,1.06,797
1679961600,1.06,1.06,1.06,1.06,1286
1679976000,1.05,1.06,1.05,1.05,984
1679990400,1.05,1.06,1.05,1.05,393
1680004800,1.06,1.06,1.05,1.05,1603
1680019200,1.05,1.06,1.05,1.06,745
1680033600,1.06,1.06,1.05,1.06,1045
1680048000,1.06,1.06,1.05,1.06,1310
1680062400,1.06,1.06,1.05,1.06,1285
1680076800,1.06,1.06,1.06,1.06,839
1680091200,1.06,1.06,1.06,1.06,1372
1680105600,1.06,1.06,1.06,1.06,663
1680120000,1.06,1.06,1.06,1.06,438
1680134400,1.06,1.06,1.05,1.06,949
1680148800,1.05,1.06,1.05,1.05,942
1680163200,1.05,1.05,1.05,1.05,986
1680177600,1.05,1.05,1.05,1.05,565
1680192000,1.05,1.05,1.04,1.04,1300
1680206400,1.05,1.05,1.04,1.05,968
1680220800,1.05,1.05,1.05,1.05,876
1680235200,1.04,1.05,1.04,1.04,1247
1680249600,1.05,1.05,1.04,1.05,1060
1680264000,1.05,1.05,1.05,1.05,1069
1680278400,1.05,1.05,1.05,1.05,257
1680292800,1.05,1.06,1.05,1.05,795
1680307200,1.05,1.05,1.05,1.05,431
1680321600,1.04,1.05,1.04,1.04,1169
1680336000,1.04,1.05,1.04,1.04,688
1680350400,1.04,1.05,1.04,1.04,1155
1680364800,1.04,1.04,1.04,1.04,1187
1680379200,1.04,1.04,1.04,1.04,1129
1680393600,1.04,1.04,1.03,1.03,1540
1680408000,1.03,1.03,1.03,1.03,1133
1680422400,1.03,1.04,1.03,1.03,925
1680436800,1.03,1.04,1.03,1.04,1131
1680451200,1.04,1.04,1.03,1.04,685
1680465600,1.04,1.04,1.04,1.04,574
1680480000,1.04,1.04,1.03,1.04,1069
1680494400,1.04,1.04,1.03,1.03,1008
1680508800,1.03,1.03,1.03,1.03,1459
1680523200,1.03,1.04,1.03,1.03,991
1680537600,1.03,1.03,1.03,1.03,878
1680552000,1.03,1.03,1.03,1.03,1464
1680566400,1.03,1.04,1.03,1.03,1564
1680580800,1.03,1.04,1.03,1.03,723
1680595200,1.03,1.04,1.03,1.03,1502
1680609600,1.03,1.03,1.02,1.03,1172
1680624000,1.02,1.03,1.02,1.03,981
1680638400,1.03,1.03,1.02,1.03,1157
1680652800,1.03,1.03,1.02,1.03,690
1680667200,1.03,1.03,1.02,1.03,723
1680681600,1.03,1.03,1.02,1.03,701
1680696000,1.03,1.03,1.03,1.03,1105
1680710400,1.03,1.03,1.03,1.03,1402
1680724800,1.03,1.03,1.02,1.03,1094
1680739200,1.03,1.03,1.02,1.02,1096
1680753600,1.02,1.03,1.02,1.02,981
1680768000,1.02,1.03,1.02,1.03,1157
1680782400,1.03,1.03,1.02,1.02,871
1680796800,1.02,1.03,1.02,1.02,475
1680811200,1.02,1.03,1.02,1.02,832
1680825600,1.02,1.02,1.02,1.02,1213
1680840000,1.02,1.02,1.01,1.02,912
1680854400,1.02,1.02,1.01,1.02,1121
1680868800,1.02,1.02,1.02,1.02,1159
1680883200,1.02,1.02,1.02,1.02,1151
1680897600,1.02,1.02,1.02,1.02,669
1680912000,1.02,1.02,1.02,1.02,1043
1680926400,1.02,1.02,1.01,1.02,1072
1680940800,1.02,1.02,1.02,1.02,824
1680955200,1.01,1.02,1.01,1.02,590
1680969600,1.02,1.02,1.01,1.02,481
1680984000,1.02,1.02,1.02,1.02,1595
1680998400,1.02,1.02,1.01,1.02,970
1681012800,1.02,1.02,1.02,1.02,812
1681027200,1.02,1.02,1.02,1.02,752
1681041600,1.02,1.02,1.01,1.01,1003
1681056000,1.01,1.01,1.01,1.01,1482
1681070400,1.01,1.01,1.01,1.01,1729
